cartodb_id,the_geom,field_1,id,id2,geography,totalpop,totalpop_error,totaldispop,totaldispop2,perdispop,ambdispop,ambdispop_error,perambdispop,perambdispop2,awater,aland,lsad,name,tractce,countyfp,statefp
1354,0106000020E61000000100000001030000000100000012000000E1DD91B1DA7752C00F5B7A34D5694440C726F911BF7752C0828769DFDC6944409230D3F6AF7752C08C9944BDE0694440A3A833F7907752C016EE5C18E96944407953910A637752C01BC87A6AF5694440FB89CA86357752C09FC37C79016A44400E5A0F5F267752C02CB4739A056A44401EA16648157752C0473140A2096A44407951BB5F057752C0EE37DA71C36944408405F7031E7752C04B530438BD694440476E4DBA2D7752C0D0CDFE40B9694440EEFE78AF5A7752C0ABDA3521AD69444006E92972887752C02FD0B52FA06944406525ADF8867752C07893DFA293694440E53922DFA57752C08E368E588B6944404CBED9E6C67752C0A3C2D8429069444014E46723D77752C0B6C9A8328C694440E1DD91B1DA7752C00F5B7A34D5694440,22,1400000US36005004400,36005004400,"Census Tract 44, Bronx County, New York",4548,434,666,130,14.6,517,115,12.2,2.9,0,265578,CT,44,4400,5,36
4625,0106000020E610000001000000010300000001000000090000004CBED9E6C67752C0A3C2D84290694440E53922DFA57752C08E368E588B69444041E73576897752C04E6F46CD57694440AD80423D7D7752C089338639416944402329E961687752C0CFCFD4EB16694440660B08AD877752C06394675E0E694440C985CABF967752C005280D350A694440A788D349B67752C0696803B0016944404CBED9E6C67752C0A3C2D84290694440,23,1400000US36005004600,36005004600,"Census Tract 46, Bronx County, New York",1869,262,283,94,15.1,174,70,10,3.6,0,135340,CT,46,4600,5,36
9,0106000020E6100000010000000103000000010000000B00000087096AF8167852C06C1118EB1B6A4440D11A834E087852C0985DF756246A444026F4FA93F87752C0FFA7E2C62D6A44402686E464E27752C0B7E4B8533A6A44403E30478FDF7752C0073543AA286A4440E1DD91B1DA7752C00F5B7A34D569444014E46723D77752C0B6C9A8328C6944408E52094FE87752C0673F524486694440796B60AB047852C0FE8CD2A57F6944405CF1D4230D7852C0ABAC6D8AC769444087096AF8167852C06C1118EB1B6A4440,24,1400000US36005004800,36005004800,"Census Tract 48, Bronx County, New York",3999,427,317,131,7.9,168,90,4.6,2.4,0,150832,CT,48,4800,5,36
2355,0106000020E6100000010000000103000000010000000C000000FAE07CEA587852C06DD8B628B369444026F38FBE497852C02A4D4A41B76944402281069B3A7852C0E5C1DD59BB694440ED8AE07F2B7852C06047E350BF69444079A52C431C7852C0BEB33D7AC36944405CF1D4230D7852C0ABAC6D8AC7694440796B60AB047852C0FE8CD2A57F6944401ED5B0DF137852C01394A2957B6944403A8908FF227852C086A3AB7477694440DFF25833327852C09AAA7B64736944403B31EBC5507852C084527B116D694440FAE07CEA587852C06DD8B628B3694440,25,1400000US36005005001,36005005001,"Census Tract 50.01, Bronx County, New York",4885,503,450,143,9.2,210,88,4.6,2,0,97889,CT,50.01,5001,5,36
343,0106000020E6100000010000000103000000010000000C0000006111C30E637852C0DC7A4D0F0A6A44404B3448C1537852C028B000A60C6A4440F6CC9200357852C06DC0E787116A44400F74B4AA257852C02A69C537146A444087096AF8167852C06C1118EB1B6A44405CF1D4230D7852C0ABAC6D8AC769444079A52C431C7852C0BEB33D7AC3694440ED8AE07F2B7852C06047E350BF6944402281069B3A7852C0E5C1DD59BB69444026F38FBE497852C02A4D4A41B7694440FAE07CEA587852C06DD8B628B36944406111C30E637852C0DC7A4D0F0A6A4440,26,1400000US36005005002,36005005002,"Census Tract 50.02, Bronx County, New York",5650,610,502,134,8.9,274,107,5.3,2.1,0,113902,CT,50.02,5002,5,36
3713,0106000020E6100000010000000103000000010000001500000081C5E1CCAF7B52C0F092FFC9DF6744407D703E75AC7B52C0B8809719366844403B1059A4897B52C04BA3C9C518684440476AA164727B52C00C15E3FC4D684440F509A018597B52C028E8F692C6684440FB6F253B367B52C0F55965A6B4684440CB2555DB4D7B52C075525F96766844404160E5D0227B52C003711E4E60684440A78AA9F4137B52C0B25A608F896844409FA3552DE97A52C0DC3F16A2436844402D02637D037B52C0E45E605628684440F0D24D62107B52C0502CB7B41A684440B20A9B012E7B52C096E5EB32FC674440E9A694D74A7B52C0CDBC1C76DF674440D39B51F3557B52C0A7DC442DCD67444077D15790667B52C0A00F96B1A167444098F4F752787B52C06A020CCB9F674440A126FA7C947B52C06AF294D5746744405258A9A0A27B52C0939C137B686744406AD102B4AD7B52C0B27405DB8867444081C5E1CCAF7B52C0F092FFC9DF674440,27,1400000US36005005100,36005005100,"Census Tract 51, Bronx County, New York",5653,437,978,188,17.3,656,124,12.8,2.5,0,510448,CT,51,5100,5,36
2356,0106000020E610000001000000010300000001000000080000001453E9279C7852C02E8507CDAE69444020CA17B4907852C0D29CBCC8046A44405FAC6F60727852C001B9C491076A44406111C30E637852C0DC7A4D0F0A6A4440FAE07CEA587852C06DD8B628B36944403B31EBC5507852C084527B116D6944403E4E98309A7852C067CBB914576944401453E9279C7852C02E8507CDAE694440,28,1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",2277,221,345,86,15.2,275,79,13.1,3.6,0,182689,CT,52,5200,5,36
4430,0106000020E610000001000000010300000001000000090000005B3B5112127B52C079BC900E0F6D44406A65C22FF57A52C05F8F8994666D4440C3CA68E4F37A52C05560C8EA566D444029A4FCA4DA7A52C05EB35C363A6D4440D12EA699EE7A52C0D8C4C9FD0E6D44409D5BE84A047B52C07CE4D6A4DB6C4440484BE5ED087B52C0E74999D4D06C44402F293E3E217B52C0F9D170CADC6C44405B3B5112127B52C079BC900E0F6D4440,29,1400000US36005005300,36005005300,"Census Tract 53, Bronx County, New York",3727,342,629,153,16.9,442,112,12.8,3.6,3852,68744,CT,53,5300,5,36
2357,0106000020E610000001000000010300000001000000100000000197C79A917852C095766A2E376A4440A95FE97C787852C0F0BA7EC16E6A44404906802A6E7852C0824BC79C676A444036C2A2224E7852C00DB743C3626A4440325019FF3E7852C099A73AE4666A444089743FA7207852C0139161156F6A4440B486527B117852C02F0E2E1D736A4440D11A834E087852C0985DF756246A444087096AF8167852C06C1118EB1B6A44400F74B4AA257852C02A69C537146A4440F6CC9200357852C06DC0E787116A44404B3448C1537852C028B000A60C6A44406111C30E637852C0DC7A4D0F0A6A44405FAC6F60727852C001B9C491076A444020CA17B4907852C0D29CBCC8046A44400197C79A917852C095766A2E376A4440,30,1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",6219,685,723,194,11.6,453,157,7.9,2.7,0,196516,CT,54,5400,5,36
1076,0106000020E6100000010000000103000000010000000C000000A95FE97C787852C0F0BA7EC16E6A44404C8237A4517852C0085053CBD66A4440523C2EAA457852C0AC7FD767CE6A4440E2C281902C7852C02697C62FBC6A4440AE1D8CD8277852C0415BCEA5B86A4440AA77B81D1A7852C08C5C37A5BC6A4440B486527B117852C02F0E2E1D736A444089743FA7207852C0139161156F6A4440325019FF3E7852C099A73AE4666A444036C2A2224E7852C00DB743C3626A44404906802A6E7852C0824BC79C676A4440A95FE97C787852C0F0BA7EC16E6A4440,31,1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",2468,345,427,91,17.3,272,71,12.4,3.1,0,136188,CT,56,5600,5,36
1355,0106000020E6100000010000000103000000010000000B000000AB1919E42E7B52C0A1ACDF4C4C6944404B6F7F2E1A7B52C07E26C286A76944408A8BA372137B52C09EAD8383BD6944401C0247020D7B52C08A48145AD669444046A98427F47A52C069BDDF68C7694440A71C93C5FD7A52C07B224F92AE694440DEFC8689067B52C02E17F19D9869444084B4C6A0137B52C0AF19E0826C694440531C075E2D7B52C0222A5437176944402DAD86C43D7B52C0A95D13D21A694440AB1919E42E7B52C0A1ACDF4C4C694440,32,1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",3131,514,311,103,9.9,139,79,4.9,2.8,0,69637,CT,59.02,5902,5,36
2358,0106000020E610000001000000010300000001000000130000000B384BC9727852C0A3DAA7E3316B4440A90EB9196E7852C0B3C6A013426B4440E26A64575A7852C0EA4B361E6C6B44408B093197547852C04A5AF10D856B4440691327F73B7852C030FE7DC6856B4440F47EA31D377852C079DE8D05856B444044813E91277852C026840EBA846B4440F4BC1B0B0A7852C027ECA2E8816B4440E783656CE87752C041B0AA5E7E6B444007CE1951DA7752C0126058FE7C6B4440CC3AE3FBE27752C01A7920B2486B44400656D5CBEF7752C08E4E5DF92C6B4440CFCFD4EB167852C0AFC91AF5106B4440BFE95DBC1F7852C0DEFC8689066B4440CEBBB1A0307852C00486AC6EF56A4440523C2EAA457852C0AC7FD767CE6A44404C8237A4517852C0085053CBD66A4440F2734353767852C04E029B73F06A44400B384BC9727852C0A3DAA7E3316B4440,33,1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",1256,176,116,50,9.2,102,46,8.8,3.6,0,315748,CT,60,6000,5,36
1356,0106000020E610000001000000010300000001000000120000004526E0D7487B52C071124A5F086944402DAD86C43D7B52C0A95D13D21A694440531C075E2D7B52C0222A54371769444084B4C6A0137B52C0AF19E0826C694440DEFC8689067B52C02E17F19D98694440A71C93C5FD7A52C07B224F92AE69444046A98427F47A52C069BDDF68C76944407778CF81E57A52C0013FAA61BF694440DFED4108C87A52C0C436A968AC694440FBBB3E73D67A52C0BBE47FF2776944409DD0EB4FE27A52C0CB3FFA264D6944409864E42CEC7A52C044D26EF43169444034272F32017B52C0167C9A9317694440B165F9BA0C7B52C0374888F205694440EDEBC039237B52C03A8DB454DE684440FB6F253B367B52C0F55965A6B4684440F509A018597B52C028E8F692C66844404526E0D7487B52C071124A5F08694440,34,1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",3706,481,631,179,17,486,147,13.6,4.5,0,242362,CT,61,6100,5,36
344,0106000020E61000000100000001030000000100000011000000CEBBB1A0307852C00486AC6EF56A4440BFE95DBC1F7852C0DEFC8689066B44404F8D976E127852C04E3C670B086B4440D41EF642017852C0F09BC24A056B44405BE49EAEEE7752C0160E8464016B4440550DC2DCEE7752C07B0E2C47C86A4440D839CD02ED7752C0A3A833F7906A4440872D3D9AEA7752C082B9DDCB7D6A44402686E464E27752C0B7E4B8533A6A444026F4FA93F87752C0FFA7E2C62D6A4440D11A834E087852C0985DF756246A4440B486527B117852C02F0E2E1D736A4440AA77B81D1A7852C08C5C37A5BC6A4440AE1D8CD8277852C0415BCEA5B86A4440E2C281902C7852C02697C62FBC6A4440523C2EAA457852C0AC7FD767CE6A4440CEBBB1A0307852C00486AC6EF56A4440,35,1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",7610,801,1236,334,16.2,806,287,11.4,4.4,0,192942,CT,62,6200,5,36
2359,0106000020E6100000010000000103000000010000001B000000428F183DB77B52C03AFE0B04016A44408D39CFD8977B52C072603942066A4440A25A4414937B52C041A852B3076A44403EE08101847B52C0E42494BE106A4440AD7D01BD707B52C0872650C4226A444083B01A4B587B52C0E21934F44F6A44405339ED29397B52C07E6ABC74936A444096A77345297B52C08284285FD06A444052E57B46227B52C036BD8BF7E36A4440BFAF9124087B52C01472A59E056B44408E149161157B52C05D7AFB73D16A44402CB4739A057B52C040446ADAC56A4440F7FD9B17277B52C04B3448C1536A4440EFDE5163427B52C0409E5DBEF5694440E13D0796237B52C0F6E7A221E36944401C0247020D7B52C08A48145AD66944408A8BA372137B52C09EAD8383BD6944404B6F7F2E1A7B52C07E26C286A7694440AB1919E42E7B52C0A1ACDF4C4C6944402DAD86C43D7B52C0A95D13D21A6944404526E0D7487B52C071124A5F08694440F509A018597B52C028E8F692C6684440476AA164727B52C00C15E3FC4D6844403B1059A4897B52C04BA3C9C5186844407D703E75AC7B52C0B8809719366844405F8BDD3EAB7B52C0A7FC6B79E5684440428F183DB77B52C03AFE0B04016A4440,36,1400000US36005006300,36005006300,"Census Tract 63, Bronx County, New York",4412,412,811,167,18.4,405,129,9.5,3,9963,1046237,CT,63,6300,5,36
1357,0106000020E6100000010000000103000000010000000C0000005BE49EAEEE7752C0160E8464016B4440BA5E9A22C07752C0F63B1405FA6A444087855AD3BC7752C08A62B9A5D56A444060105839B47752C070033E3F8C6A4440A012D731AE7752C06C6E4C4F586A44403EBFEFDFBC7752C041226DE34F6A4440E89AC937DB7752C0D361855B3E6A44402686E464E27752C0B7E4B8533A6A4440872D3D9AEA7752C082B9DDCB7D6A4440D839CD02ED7752C0A3A833F7906A4440550DC2DCEE7752C07B0E2C47C86A44405BE49EAEEE7752C0160E8464016B4440,37,1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",3590,386,470,142,13.1,262,98,8.3,3.3,0,168249,CT,64,6400,5,36
4872,0106000020E61000000100000001030000000100000013000000FB6F253B367B52C0F55965A6B4684440EDEBC039237B52C03A8DB454DE684440B165F9BA0C7B52C0374888F20569444034272F32017B52C0167C9A93176944409864E42CEC7A52C044D26EF431694440F07EDC7EF97A52C0EF164850FC684440777E5182FE7A52C02F98BF42E6684440624337FB037B52C03C0CAD4ECE684440ED54C03DCF7A52C0841A8524B368444092E2E313B27A52C0340BB43BA4684440891BB7989F7A52C03977BB5E9A6844407C3F355EBA7A52C05D5E807D7468444013B01D8CD87A52C0F1E846585468444000FA7DFFE67A52C0C2AF58C3456844409FA3552DE97A52C0DC3F16A243684440A78AA9F4137B52C0B25A608F896844404160E5D0227B52C003711E4E60684440CB2555DB4D7B52C075525F9676684440FB6F253B367B52C0F55965A6B4684440,38,1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",5487,522,863,178,15.7,462,99,9.1,2.1,0,261808,CT,65,6500,5,36
10,0106000020E61000000100000001030000000100000011000000777E5182FE7A52C02F98BF42E6684440F07EDC7EF97A52C0EF164850FC6844409864E42CEC7A52C044D26EF431694440D64CBED9E67A52C0409AB1683A694440F84CF6CFD37A52C0BD6A65C22F694440D7F2CAF5B67A52C07DFACF9A1F6944404B874ECFBB7A52C0BD47FDF50A694440D1156C239E7A52C095FF907EFB6844403EFA264D837A52C03DFF3D78ED6844407A0F971C777A52C065D993C0E6684440ED21E17B7F7A52C0746EDA8CD3684440E44691B5867A52C005465ED6C4684440891BB7989F7A52C03977BB5E9A68444092E2E313B27A52C0340BB43BA4684440ED54C03DCF7A52C0841A8524B3684440624337FB037B52C03C0CAD4ECE684440777E5182FE7A52C02F98BF42E6684440,39,1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",7421,966,1085,311,14.6,760,230,11.4,3.4,0,212430,CT,67,6700,5,36
345,0106000020E6100000010000000103000000010000000D0000002686E464E27752C0B7E4B8533A6A4440E89AC937DB7752C0D361855B3E6A44403EBFEFDFBC7752C041226DE34F6A4440A012D731AE7752C06C6E4C4F586A44406E8104C58F7752C0EB9925016A6A444089ADA069897752C04A75012F336A44406358C51B997752C04C11E0F42E6A4440A3A833F7907752C016EE5C18E96944409230D3F6AF7752C08C9944BDE0694440C726F911BF7752C0828769DFDC694440E1DD91B1DA7752C00F5B7A34D56944403E30478FDF7752C0073543AA286A44402686E464E27752C0B7E4B8533A6A4440,40,1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",3288,426,202,71,6.1,152,64,5,2.1,0,154374,CT,68,6800,5,36
4522,0106000020E6100000010000000103000000010000000E000000968E39CFD87A52C0E39B6D6E4C6944403A6D8D08C67A52C02982FFAD64694440C436A968AC7A52C0AF1F62838569444099046F48A37A52C0B7A6406667694440BA7F2C44877A52C09D40D82956694440A752B3075A7A52C004685BCD3A6944407A0F971C777A52C065D993C0E66844403EFA264D837A52C03DFF3D78ED684440D1156C239E7A52C095FF907EFB6844404B874ECFBB7A52C0BD47FDF50A694440D7F2CAF5B67A52C07DFACF9A1F694440F84CF6CFD37A52C0BD6A65C22F694440D64CBED9E67A52C0409AB1683A694440968E39CFD87A52C0E39B6D6E4C694440,41,1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",8554,756,1472,319,17.2,769,253,10.2,3.4,0,187977,CT,69,6900,5,36
4595,0106000020E6100000010000000103000000010000000A0000006358C51B997752C04C11E0F42E6A444089ADA069897752C04A75012F336A44406E8104C58F7752C0EB9925016A6A444077EE3D5C727752C04232E4D87A6A4440887D0228467752C076793A57946A44401B42959A3D7752C0455A2A6F476A4440FB89CA86357752C09FC37C79016A44407953910A637752C01BC87A6AF5694440A3A833F7907752C016EE5C18E96944406358C51B997752C04C11E0F42E6A4440,42,1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",4553,511,414,135,9.1,269,109,6.5,2.5,0,204891,CT,70,7000,5,36
2360,0106000020E610000001000000010300000001000000100000007C3F355EBA7A52C05D5E807D74684440891BB7989F7A52C03977BB5E9A684440E44691B5867A52C005465ED6C4684440ED21E17B7F7A52C0746EDA8CD36844407A0F971C777A52C065D993C0E6684440A752B3075A7A52C004685BCD3A694440E51DA7E8487A52C0A15BAFE94169444040464085237A52C03F321D3A3D6944408155F5F23B7A52C03191D26C1E69444016D68D77477A52C0930C0055DC684440864CF910547A52C012D1AFAD9F6844405276FA415D7A52C0DB7F643A7468444026309DD66D7A52C0C39272F73968444008D6389B8E7A52C070A609DB4F684440F4BA4560AC7A52C09F3028D3686844407C3F355EBA7A52C05D5E807D74684440,43,1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",2490,270,162,52,6.5,121,40,5.2,1.8,0,264262,CT,71,7100,5,36
1358,0106000020E61000000100000001030000000100000012000000887D0228467752C076793A57946A4440A12424D2367752C0CAF09F6EA06A4440C8C7EE02257752C0A86BED7DAA6A4440A659A0DD217752C0C3E8B985AE6A4440A4EECA2E187752C06CBE11DDB36A4440D3D347E00F7752C0FBF9B660A96A444091C49272F77652C08FA16307956A44403348C153C87652C043662E70796A4440F2C64961DE7652C0F00BAF24796A444065A208A9DB7652C0F1D1E28C616A4440EEBF95ECD87652C0620B410E4A6A44408C4127840E7752C0E6340BB43B6A444032BF9A03047752C0459561DC0D6A44401EA16648157752C0473140A2096A44400E5A0F5F267752C02CB4739A056A4440FB89CA86357752C09FC37C79016A44401B42959A3D7752C0455A2A6F476A4440887D0228467752C076793A57946A4440,44,1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",5822,684,557,133,9.6,338,103,6.4,2.1,0,213050,CT,72,7200,5,36
2361,0106000020E6100000010000000103000000010000000E0000005276FA415D7A52C0DB7F643A74684440A735CD3B4E7A52C0E1A430EF71684440691327F73B7A52C084D0419770684440CFEFFB372F7A52C0953B33C170684440361AC05B207A52C0D3F2035779684440B48993FB1D7A52C076BAF3C4736844401D19ABCDFF7952C0B2CF639467684440681D554D107A52C0ECB1F4A10B6844401DA7E8482E7A52C09383D9041868444044EF54C03D7A52C08AC22E8A1E684440D116D7F84C7A52C05D2BA1BB246844406B06B8205B7A52C09AE271512D68444026309DD66D7A52C0C39272F7396844405276FA415D7A52C0DB7F643A74684440,45,1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",3740,442,645,211,17.2,361,130,10.5,3.7,0,140161,CT,73,7300,5,36
346,0106000020E6100000010000000103000000010000000C0000007668588CBA7652C0C88635954569444006E92972887652C04B4EED0C536944407355A016837652C0F84B8BFA246944405E7B6649807652C0D43BDC0E0D694440E5913F18787652C05CF58079C8684440A8C0C936707652C0EA9FA70183684440CFD4EB16817652C0B8FAB1497E68444087CDC7B5A17652C03A54539275684440F5083543AA7652C0162CD505BC684440E53C635FB27652C052742497FF684440FB169D2CB57652C0A508707A176944407668588CBA7652C0C886359545694440,46,1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",3635,427,466,166,12.8,310,121,8.9,3.8,0,187162,CT,74,7400,5,36
4431,0106000020E61000000100000001030000000100000010000000864CF910547A52C012D1AFAD9F68444016D68D77477A52C0930C0055DC6844408155F5F23B7A52C03191D26C1E69444040464085237A52C03F321D3A3D694440BC8E3864037A52C0F9D005F52D694440FE942A51F67952C060669FC7286944407B24253D0C7A52C01A81785DBF68444030E9EFA5F07952C055CA32C4B1684440E1CCAFE6007A52C072D9E89C9F684440654D2CF0157A52C0AE05BD3786684440361AC05B207A52C0D3F2035779684440CFEFFB372F7A52C0953B33C170684440691327F73B7A52C084D0419770684440A735CD3B4E7A52C0E1A430EF716844405276FA415D7A52C0DB7F643A74684440864CF910547A52C012D1AFAD9F684440,47,1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",5599,490,805,199,14.4,551,161,10.9,3.2,0,227618,CT,75,7500,5,36
2362,0106000020E6100000010000000103000000010000000D000000BA5E9A22C07752C0F63B1405FA6A4440D46D50FBAD7752C081734694F66A44404389963C9E7752C006228B34F16A44407F7EDFBF797752C0D03E56F0DB6A4440D531AEB8387752C0A788D349B66A4440A12424D2367752C0CAF09F6EA06A4440887D0228467752C076793A57946A444077EE3D5C727752C04232E4D87A6A44406E8104C58F7752C0EB9925016A6A4440A012D731AE7752C06C6E4C4F586A444060105839B47752C070033E3F8C6A444087855AD3BC7752C08A62B9A5D56A4440BA5E9A22C07752C0F63B1405FA6A4440,48,1400000US36005007600,36005007600,"Census Tract 76, Bronx County, New York",5587,607,554,189,9.9,343,115,6.8,2.2,0,217217,CT,76,7600,5,36
1359,0106000020E61000000100000001030000000100000008000000FE942A51F67952C060669FC728694440E64F1BD5E97952C0FF7057AF22694440A25698BED77952C01A058882196944405E09A4C4AE7952C0C0172653056944408500E0D8B37952C0EAD808C4EB68444030E9EFA5F07952C055CA32C4B16844407B24253D0C7A52C01A81785DBF684440FE942A51F67952C060669FC728694440,49,1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",1933,171,205,64,10.6,95,55,5.2,3.2,0,112827,CT,77,7700,5,36
2363,0106000020E61000000100000001030000000100000013000000F2C64961DE7652C0F00BAF24796A44403348C153C87652C043662E70796A4440EF9C2D20B47652C025309DD66D6A44405EE97C78967652C09499D2FA5B6A44407F643A747A7652C0FC1186014B6A4440953B33C1707652C0AC872F13456A4440CF6053E7517652C0FD0B0401326A4440478B3386397652C0E492AAED266A4440F1716DA8187652C0177959130B6A4440A82F4B3B357652C0438B6CE7FB6944409AA73AE4667652C073266DAAEE694440025C902DCB7652C02DA86F99D369444089A9F413CE7652C0D4963AC8EB6944405E94A0BFD07652C0625DDC46036A444004FBAF73D37652C06297A8DE1A6A4440901FF12BD67652C061D17476326A4440EEBF95ECD87652C0620B410E4A6A444065A208A9DB7652C0F1D1E28C616A4440F2C64961DE7652C0F00BAF24796A4440,50,1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",6518,957,699,275,10.7,435,185,7.4,3.3,0,311879,CT,78,7800,5,36
4523,0106000020E61000000100000001030000000100000012000000361AC05B207A52C0D3F2035779684440654D2CF0157A52C0AE05BD3786684440E1CCAFE6007A52C072D9E89C9F68444030E9EFA5F07952C055CA32C4B16844408500E0D8B37952C0EAD808C4EB68444061F6B2EDB47952C0E2FA777DE66844409BC3B5DAC37952C0A15D85949F6844407F7D74EACA7952C06A91B41B7D684440B1BAD573D27952C0C264AA60546844409C7FBBECD77952C04350357A3568444058A65F22DE7952C0BFE61C3C1368444001965CC5E27952C0919048DBF8674440E2175E49F27952C07664AC36FF6744408D588B4F017A52C0EAC4E57805684440681D554D107A52C0ECB1F4A10B6844401D19ABCDFF7952C0B2CF639467684440B48993FB1D7A52C076BAF3C473684440361AC05B207A52C0D3F2035779684440,51,1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",6373,756,1067,287,16.7,556,150,9.8,2.8,0,197930,CT,79,7900,5,36
2364,0106000020E6100000010000000103000000010000000E000000CFD4EB16817652C0B8FAB1497E684440A8C0C936707652C0EA9FA701836844400962A06B5F7652C09C66817687684440C9F10A444F7652C03AC269C18B68444068C537143E7652C02C78D1579068444082FB010F0C7652C0DDC325C79D68444032BF9A03047652C0B56455849B68444089743FA7207652C02E2C7FBE2D684440980F0874267652C03B0801F9126844408AFCFA21367652C019F7E6374C68444016D68D77477652C0F8BCE2A9476844406D88F19A577652C048F6083543684440D9C9E028797652C020FFCC203E684440CFD4EB16817652C0B8FAB1497E684440,53,1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",2289,276,291,108,12.7,183,74,8.5,3.3,0,156789,CT,84,8400,5,36
3714,0106000020E6100000010000000103000000010000001000000061F6B2EDB47952C0E2FA777DE668444074A911FA997952C0A4D590B8C76844402132ACE28D7952C00429780AB96844409F336953757952C0B56455849B68444093826E2F697952C056A7CAF78C6844400050C58D5B7952C03B0D18247D6844400CFB3DB14E7952C072CDE49B6D684440B8DA8AFD657952C036F3AB3940684440054A0A2C807952C0FF6D162F16684440EBBC8DCD8E7952C0EE53556820684440E8D2BF24957952C0DBBA9BA73A6844406E9EEA909B7952C015BF29AC5468444082F6EAE3A17952C01F3F1BB96E6844408074B169A57952C06A4606B98B6844409BC3B5DAC37952C0A15D85949F68444061F6B2EDB47952C0E2FA777DE6684440,54,1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",5959,755,835,221,14,412,124,7.5,2.4,0,181658,CT,85,8500,5,36
